OutageID,Date,ServiceType,ServiceProvider,OutageType,Duration,AffectedAreas,Description
4388,2022-06-29,Telecom,Airtel,Downtime,7.9449745526308595,North Kevin,Consumer past trip final recognize heart civil.
6890,2022-01-18,Pay TV,MTN,Service,15.039611622314688,Danielfort,However I technology head if.
7736,2022-01-22,Pay TV,MTN,Downtime,1.963517136090313,Hamiltonfort,Agency view seat seat into boy only.
7071,2022-12-28,Pay TV,MTN,Downtime,7.135076005877422,Carterport,Approach safe which.
72,2023-07-22,Telecom,Etisalat,Downtime,4.2736349162747125,Lake Peterhaven,Information name front beyond.
1870,2023-01-17,Pay TV,Glo,Network,10.162646500368348,Mitchellfort,Some include model hard choice.
7384,2022-02-13,Pay TV,Airtel,Downtime,15.024235330536143,New Trevor,Where figure wife call before eye student crime.
3454,2022-12-16,Pay TV,Glo,Network,9.61206320642372,Cookshire,Edge fact move people.
2577,2023-04-16,Telecom,Etisalat,Downtime,1.0463495739138844,Lake Gerald,Soldier Democrat cup blood wish try modern.
3995,2023-04-19,Telecom,Glo,Service,14.177998501245709,West Kellishire,Mother after fire image pressure radio father.
434,2021-12-03,Pay TV,MTN,Network,22.652540315619746,West James,Identify age concern miss.
2610,2022-10-27,Telecom,Airtel,Network,16.433196551515113,New Kellymouth,Hot sort weight if soldier green year.
2844,2022-08-29,Pay TV,Etisalat,Service,17.824382702591894,Brownshire,Fill market foot.
769,2023-01-27,Telecom,Airtel,Service,18.788898471079516,Luisside,Listen vote create resource.
7841,2023-04-11,Pay TV,Etisalat,Service,20.91627734481067,Caseybury,Meeting including reflect.
6396,2022-03-12,Telecom,Glo,Network,18.603566261483493,East Victor,West there knowledge cell against type wonder.
8764,2022-01-09,Telecom,MTN,Downtime,20.182478986200888,Willisstad,Life none sign.
9973,2021-11-08,Telecom,Airtel,Downtime,6.147055580551181,East Kevinville,Financial strong amount big government.
9666,2022-07-09,Pay TV,Glo,Network,1.6097581843719766,East Scott,Best stand store.
3155,2022-01-11,Pay TV,Glo,Service,11.836999733983253,Anthonybury,Money one better against billion.
2284,2023-09-09,Pay TV,MTN,Network,8.546278353191454,Kimberlystad,Certainly front bed miss meeting human describe.
3638,2022-01-28,Telecom,Airtel,Downtime,22.186327897773207,Lynnport,Republican next five natural day necessary entire admit.
357,2022-07-07,Pay TV,Etisalat,Service,14.00942348476333,West Nathan,Wall game reach.
3554,2021-11-15,Telecom,Etisalat,Downtime,16.245873742282953,Port Susanmouth,Bring list hope store defense enough.
3842,2023-09-17,Pay TV,Glo,Service,11.3762134447438,Bakerside,Thus way throw treat cause.
8707,2022-02-04,Pay TV,Airtel,Service,2.7495630294104694,Yuberg,Learn suffer enough argue.
5985,2023-03-25,Pay TV,MTN,Service,1.892676087302159,Snyderhaven,Billion two family view we.
518,2022-07-09,Telecom,Etisalat,Service,6.6390346424370374,Carlsonfort,Meeting family ask range page.
4631,2023-01-29,Pay TV,Airtel,Network,14.986985802262254,Lake Lauren,Sometimes per experience heart close education another likely.
8363,2023-05-23,Telecom,Glo,Service,22.449094554831643,New Dwayneborough,Size option three billion health when.
7306,2023-03-08,Pay TV,Etisalat,Network,23.80845860763333,North Sarahfort,Modern between research exactly bad.
357,2022-06-15,Telecom,Etisalat,Service,12.416025426434915,Lake Stevenmouth,Up action soon need own worry any.
5817,2021-11-19,Pay TV,Airtel,Network,5.095437274978483,Gwendolynborough,Image happy guy.
9573,2022-04-23,Pay TV,MTN,Service,7.150623514770615,New Antonio,Again report war window officer.
751,2022-03-18,Pay TV,Glo,Network,2.0198077588085623,West Matthew,Quickly response activity think fine.
5238,2023-07-03,Telecom,MTN,Network,9.653160709793106,East Daniel,Full world church raise chance.
300,2022-01-13,Telecom,Airtel,Network,9.61309405778382,Powellfurt,Price enter fly do support.
7137,2022-12-03,Pay TV,MTN,Service,4.1852173533335835,Frankfurt,Statement along toward range.
6364,2023-09-20,Pay TV,Etisalat,Service,22.726058411518164,Lake Valerieberg,Fine create material.
8639,2023-07-17,Pay TV,Etisalat,Service,19.058466586887345,East Jasontown,On better man race range entire.
4166,2023-07-05,Pay TV,Etisalat,Network,22.746885697302428,Lake Dianebury,Consumer they drop recognize such indicate political.
1470,2023-04-13,Telecom,Etisalat,Service,3.07298681154627,North Eric,Play response within charge store you.
9571,2023-09-04,Pay TV,Etisalat,Network,12.62947619519904,West Melissaview,Meet doctor foot lawyer office for.
5250,2022-03-21,Pay TV,Glo,Downtime,23.461092886001467,West Megan,Believe base here sign its decide.
5040,2022-11-22,Telecom,Airtel,Network,19.140416395557097,North Cassandra,Add what still brother policy.
8748,2022-04-07,Telecom,MTN,Network,14.894255866814078,New Brittneyborough,Keep program into entire evening.
7786,2023-04-20,Telecom,Etisalat,Service,23.12797672486313,North Michael,With material world over west.
6958,2022-11-04,Pay TV,Etisalat,Downtime,23.892603354570163,Patricialand,Talk subject read them.
7092,2022-11-09,Pay TV,Airtel,Downtime,21.157405244929244,South Martin,Area among claim assume.
5400,2022-07-24,Pay TV,Airtel,Service,6.00557248277819,Phillipsfurt,Also far close line worker catch.
2831,2023-08-18,Pay TV,Etisalat,Service,0.9263037029270665,Port Mark,Better also job church tree.
3895,2022-09-17,Pay TV,Etisalat,Network,7.5100284433433275,Gravesmouth,Box society full eat.
281,2023-06-20,Pay TV,Airtel,Downtime,0.6081287391619662,South Theresa,Drop east watch card car power individual foreign.
7700,2022-10-11,Pay TV,Glo,Service,14.112984996012818,Vegaview,Over person culture all.
6799,2023-05-05,Telecom,Glo,Downtime,21.264296201822255,New Williamshire,Give tend write exactly teach green treat.
625,2022-08-11,Telecom,Glo,Service,3.9187254264654965,Warnerburgh,Fire civil be receive writer.
6951,2023-09-02,Telecom,Glo,Network,22.331783443400255,Davidmouth,History standard product picture.
8629,2023-05-09,Telecom,Etisalat,Downtime,9.399782997572466,Pierceport,Law race audience drive require sister institution.
4260,2023-03-16,Pay TV,Etisalat,Network,7.41454755805097,Lake Feliciafort,Herself sign road front hour billion.
6298,2022-04-01,Telecom,Etisalat,Service,7.404556013681997,West Beth,Director thus him affect ever production.
2956,2021-12-20,Pay TV,Glo,Downtime,16.76187097294784,Sonyaville,So reduce level expect.
3975,2023-09-09,Telecom,Airtel,Service,22.607968053141573,Lake Jeremy,Five generation experience task what.
1105,2023-01-08,Pay TV,Glo,Downtime,14.363797688317154,Lake Aaron,Edge later painting trial glass everything.
7008,2023-04-25,Pay TV,MTN,Network,11.557908294753716,New Stanley,Mrs whether must thing.
380,2022-11-30,Telecom,MTN,Network,23.19911762346041,Randyshire,Stay teacher notice market.
7464,2023-08-10,Pay TV,Etisalat,Network,10.133011703118676,North Anafort,Catch star least protect air responsibility TV kind.
8866,2021-09-24,Pay TV,Etisalat,Service,14.303417787456372,South Nathanside,Themselves remain police serve respond.
7705,2023-01-14,Telecom,Glo,Network,20.935647310680256,Wileymouth,Little line five small picture card tough.
9653,2021-10-20,Telecom,MTN,Service,1.3333071410199928,Lake Crystal,Public industry culture all rule available small any.
6853,2022-11-15,Pay TV,MTN,Downtime,23.312692340071205,Nicoleton,International over including today where deep more.
535,2023-03-26,Telecom,MTN,Downtime,8.042438597447909,Wernerland,Focus perform book staff claim conference thousand.
8747,2021-11-25,Telecom,Airtel,Service,21.52060933912916,Vazquezberg,Full player film.
6327,2023-07-02,Pay TV,Glo,Service,3.2063623702460626,Lake Danny,Amount discussion set laugh reach fire city.
4477,2022-07-27,Telecom,MTN,Downtime,7.709243123127622,Mcclainbury,Down mission fall.
8224,2023-08-27,Pay TV,Glo,Downtime,10.630999967785204,West Aliciafurt,Positive issue increase experience.
8106,2022-10-24,Telecom,MTN,Network,12.337378237934095,North Roger,Machine short look entire no road lay.
1403,2023-05-06,Telecom,Airtel,Downtime,15.830929154418001,Adamsshire,Prevent six able with she.
1599,2022-08-14,Pay TV,Airtel,Downtime,5.830592711350819,Lewisstad,Than drop out entire box wind.
8521,2021-10-06,Pay TV,Etisalat,Service,19.293098928758393,Lake Timothymouth,Item light card case.
5507,2023-06-16,Pay TV,Airtel,Network,19.240950173036808,East Melissa,Democrat one performance decision.
7136,2021-12-25,Telecom,Etisalat,Downtime,16.00275360295151,Maldonadobury,Follow voice Republican mean radio wish.
5883,2022-06-01,Telecom,Airtel,Downtime,8.559165656589364,South Kylie,Mind enough want necessary act watch all start.
8216,2022-05-06,Pay TV,Airtel,Network,11.337724642514214,Garciafurt,Mind second issue reveal movie.
5303,2022-06-29,Pay TV,Airtel,Network,22.11191187875311,West Mark,Act sometimes soon.
7212,2023-06-25,Pay TV,MTN,Service,3.638538280646395,Lisahaven,Campaign large skill power big recently food.
4937,2023-06-04,Pay TV,MTN,Network,23.97725377235465,South Jeremyview,Daughter us player reflect.
779,2022-10-14,Telecom,MTN,Downtime,13.699442523725482,Lake Virginia,Month activity manager person debate who memory.
5908,2022-11-25,Pay TV,MTN,Network,6.7372840375505785,West Samuelbury,Statement actually management law staff many.
4778,2022-03-21,Telecom,Airtel,Network,3.1806049941142693,Jacksonstad,During public million federal house which bar food.
7081,2022-04-12,Pay TV,MTN,Downtime,21.66802320859974,Lake Teresaborough,Investment class area Mr.
3728,2022-12-16,Telecom,Etisalat,Network,14.291425204091052,Tammystad,Owner yard red clear since.
3610,2021-11-05,Telecom,MTN,Network,21.624480797038615,Pooleland,Yard minute message pay case foot.
8853,2022-06-02,Telecom,Glo,Network,17.82054917111096,Lake Josephberg,Need sure draw successful city.
9628,2023-08-05,Pay TV,Glo,Service,5.724871121433293,Lake Deniseberg,Case view response.
3088,2023-04-29,Pay TV,Etisalat,Service,10.9595225407058,Gutierrezborough,Local also despite describe significant into wide effect.
2140,2022-05-09,Telecom,MTN,Network,2.50571572351807,West Christopherland,Tend time way rule Congress training investment.
6410,2021-12-14,Telecom,Etisalat,Network,8.564550310204707,Lake Amy,Place professional dark anything way.
2838,2023-06-08,Telecom,MTN,Network,21.523429723768007,South Michellechester,Early worker fear name various.
6989,2021-11-19,Pay TV,Airtel,Network,1.4871978072832956,Port Ryantown,Hour order difference around.
3629,2022-01-19,Pay TV,Etisalat,Service,10.350330412979499,South Deniseville,Month ready design life appear central boy.
8077,2022-05-02,Pay TV,MTN,Service,13.669121846274365,East Lisaland,Watch enjoy throughout hour well.
2680,2023-03-26,Pay TV,MTN,Network,10.754712289497778,Rosston,Movie apply say real always girl.
3251,2023-03-28,Telecom,Etisalat,Downtime,23.905558087517917,South Jacob,Debate force top article trade face use.
3241,2023-04-29,Telecom,Glo,Network,5.935906917863425,Alexischester,Staff worry size half you hair.
2657,2022-08-10,Pay TV,MTN,Service,13.340537235424902,Josephland,Difference sort fund enough question.
5114,2022-06-06,Pay TV,Glo,Service,5.857028247519305,New Bryce,Interest wear drug drive feel hour into.
578,2023-09-01,Pay TV,Glo,Network,5.989538092715347,Johnmouth,Throughout painting success entire space person help.
8451,2022-04-09,Pay TV,MTN,Service,9.870732715892611,Benjamintown,Tax else shake dark challenge.
4444,2023-01-01,Pay TV,Etisalat,Network,8.99576973671309,Josephstad,Fact police attention continue.
4692,2023-02-02,Telecom,Etisalat,Network,10.27105062554159,Howardbury,Character seek vote defense.
7180,2022-02-07,Telecom,Airtel,Service,0.35881103240879053,Turnerbury,Within nor military kind attorney health.
6760,2022-11-07,Pay TV,Airtel,Network,16.20240074674658,East Scottshire,Ball admit well catch.
6046,2021-12-25,Telecom,Airtel,Service,15.41942619232916,Port Trevor,Budget player wrong deep someone.
9282,2022-07-07,Telecom,Etisalat,Service,3.9445077335282646,North Josephburgh,For between result scientist ask today policy.
5881,2022-11-01,Pay TV,Etisalat,Service,1.8744471886758116,Lake Jonathan,Movement another green then gas.
8103,2023-07-31,Telecom,Etisalat,Downtime,21.141582214781184,East Alexander,Several in book culture wear weight Mr.
7030,2022-10-23,Pay TV,Airtel,Service,17.73123365039881,Acostafurt,Ground movie tell left team most short.
4349,2021-12-25,Telecom,Etisalat,Service,18.29934005035729,New Jody,During together behind.
99,2023-04-15,Telecom,MTN,Service,3.3537263816040745,New Joshua,Thus son anything wrong.
4169,2023-04-25,Pay TV,Glo,Downtime,13.280499269326896,East Hector,Admit trial they option season.
1733,2022-05-31,Telecom,Etisalat,Service,22.71527443500462,West Samuel,Pm sure say start why rich add.
2273,2023-06-29,Telecom,Glo,Downtime,6.971370819013274,Youngville,Focus ready Mr lose environmental media.
4662,2022-02-16,Telecom,Glo,Downtime,15.191926219961413,Lake Troy,Cost meeting either result employee.
3847,2021-10-05,Telecom,Glo,Network,16.98133976987979,New Cynthiachester,Cup and sure building just.
6069,2022-09-16,Telecom,Etisalat,Downtime,21.52310899878352,South Cynthia,Right head goal statement father customer ability federal.
6587,2022-10-13,Telecom,Glo,Network,9.092571881164403,Lake Charlottemouth,Modern defense eye across walk rest.
7861,2023-03-19,Pay TV,Etisalat,Service,22.177191414380026,West Lawrenceberg,Last back station line economy however nor.
9274,2023-07-10,Telecom,Etisalat,Downtime,13.993414242717895,Lake Michaelburgh,Four deal table for too.
9579,2022-02-24,Telecom,Airtel,Service,19.600980932606046,Rodriguezhaven,Traditional consumer of the difference beautiful condition service.
5666,2022-11-22,Telecom,Etisalat,Network,20.209765908295513,Port Aprilfurt,Pm explain audience same pay describe record.
4103,2022-10-01,Pay TV,Airtel,Network,22.10366490591624,Jacksonberg,Enjoy model style certain.
2709,2022-02-09,Telecom,Airtel,Service,2.0161830542820596,Turnerton,Whole voice nor a safe southern only.
2739,2023-05-15,Telecom,Glo,Service,13.842197914590331,Jacksonstad,Adult and decade site too realize middle official.
193,2021-10-06,Pay TV,Airtel,Network,17.52147743804116,Tiffanyfurt,Others allow rather less.
7752,2021-10-17,Telecom,Airtel,Downtime,23.543003975551784,Emilyhaven,Laugh sing prove animal.
6606,2022-06-27,Pay TV,MTN,Network,22.24227807757478,Kevinside,Bank result produce.
9161,2022-06-16,Pay TV,Glo,Downtime,4.486125550598105,Port Coleview,Thank difference fall former increase still five.
9829,2021-10-01,Pay TV,Etisalat,Downtime,22.149533916850416,Kimberlymouth,Challenge member have great accept.
2430,2022-02-27,Pay TV,Etisalat,Downtime,10.491483388069016,Lake Latoyahaven,Person development only write offer.
1513,2021-12-14,Telecom,MTN,Service,17.370336370197457,Freyfurt,Model figure message interview.
303,2022-09-20,Telecom,MTN,Network,3.4702559642712143,West Adam,Gas one enough my.
9283,2022-06-06,Pay TV,Airtel,Downtime,3.87148405476892,Youngfurt,Suddenly trade heavy give have best.
985,2023-04-18,Pay TV,Glo,Service,14.395325247445182,West Aprilside,Weight kid view us argue member season.
4084,2023-04-04,Telecom,Etisalat,Service,19.32327652009244,New John,Fill join meeting others activity.
4367,2023-08-06,Telecom,Etisalat,Downtime,19.51542638158213,Ryanshire,Mention analysis weight trial interview almost whom expect.
3449,2023-07-02,Pay TV,MTN,Network,9.082553426528925,East Michele,News claim such sometimes sense.
2804,2023-07-09,Pay TV,Glo,Network,13.772401790113182,Lake Sarah,Case especially degree letter blue address.
8327,2023-03-07,Telecom,Etisalat,Downtime,17.282239690003234,Blankenshipstad,Have throw level kid.
1146,2022-01-07,Telecom,Etisalat,Service,5.211785069647369,Jamesstad,Dark sign long challenge book film.
3101,2021-09-30,Telecom,Glo,Network,14.536493564447222,Alexanderbury,Summer school across arrive practice.
1322,2023-06-08,Telecom,MTN,Network,11.243971162622147,East Gabriel,Push former explain offer city people hot.
7833,2023-04-10,Pay TV,Airtel,Service,1.2034331004796328,Lake Amyton,Report affect memory however four industry.
6905,2022-01-25,Telecom,MTN,Service,0.33344927281033554,Sanderstown,Management low gun thought above.
5194,2023-04-05,Pay TV,Glo,Downtime,20.895557490189812,Port Connieberg,Factor each candidate.
4379,2022-01-21,Telecom,Glo,Network,20.091324045777785,Perezfurt,Effort why trouble store.
5787,2022-08-11,Telecom,Airtel,Service,17.742406404691206,West Travis,Child three blue idea record how.
3822,2022-02-28,Telecom,Etisalat,Downtime,6.421735053038217,Tonyaberg,Into stage stand.
6533,2022-05-22,Telecom,Etisalat,Downtime,20.80242062182505,Angelicaland,Agent or generation share particularly while.
5171,2021-12-21,Pay TV,MTN,Network,3.7625473981350304,West Danielshire,System unit speech history wear building upon kid.
4329,2022-06-29,Pay TV,Etisalat,Service,23.417583978201147,Tammietown,Up single similar accept certainly.
1537,2022-11-18,Pay TV,Airtel,Network,13.798169996199212,Lake Scott,Institution do laugh population factor.
5980,2022-02-01,Telecom,Glo,Service,12.732169693569615,Waltersmouth,Class too social four pick challenge either this.
3371,2021-12-21,Telecom,Etisalat,Service,2.381473411167835,New Michaelstad,Occur trip fish her.
5029,2021-11-09,Pay TV,Etisalat,Network,11.18935790012589,South Nicoleville,Happen ok green poor modern husband western there.
1980,2022-06-16,Telecom,MTN,Network,13.104281249425481,South Kennethstad,Available certain four true room.
8674,2022-05-19,Telecom,MTN,Service,7.0728801072345515,East Samuel,Answer board project it yet development.
2973,2023-03-11,Pay TV,Glo,Service,22.265661452345537,Port Barbara,Happy fill factor federal lot.
7159,2023-05-22,Telecom,Etisalat,Network,12.566154369195262,Emilyside,Senior choose culture clear each guy fish relationship.
2591,2022-07-29,Pay TV,MTN,Downtime,10.214624345591211,Ryanfort,Some agree name these amount free minute.
4407,2022-04-15,Pay TV,Glo,Network,8.574867766126479,North David,Black to produce fall program exist.
6261,2023-09-03,Pay TV,MTN,Downtime,19.27003241418019,Robertland,Worker democratic reality dream.
2499,2023-07-28,Pay TV,Glo,Downtime,11.819580782207698,Lake Ashley,Argue past then recently as beat along.
2883,2022-01-12,Telecom,MTN,Service,11.327814381156337,West Erin,Effort senior note side.
6634,2023-08-10,Pay TV,MTN,Network,7.096374307294614,Boothchester,Organization not save town though.
1145,2022-06-04,Telecom,Etisalat,Downtime,16.29973015069907,New Lawrence,Deal financial college rule.
3424,2022-12-19,Telecom,MTN,Network,11.571508729997294,Morrisontown,Administration news leader special deep.
1815,2023-07-24,Pay TV,Glo,Downtime,15.730968465130989,Evanmouth,Company similar state tell.
1670,2022-12-28,Pay TV,Etisalat,Network,6.899091341587626,Port Rachael,Teacher watch current break very civil picture.
3192,2023-01-11,Telecom,Glo,Service,11.39429080415127,Woodwardtown,Whole hit less every bag.
8838,2023-06-16,Telecom,MTN,Downtime,4.432707539147861,Lake Louismouth,Tree fact marriage watch cultural certainly.
8337,2022-09-06,Pay TV,MTN,Network,14.80445455417796,Lake Matthew,Do success travel able business the wife.
5484,2022-09-07,Pay TV,Glo,Downtime,11.290370831108525,New Kimberly,Explain would picture study throughout.
2820,2022-11-23,Telecom,Etisalat,Downtime,13.361772254023979,Nielsenland,Sense window letter room debate industry do.
878,2022-10-09,Pay TV,MTN,Service,21.11304301914634,South Matthewfurt,Nothing yeah administration civil relate successful.
3828,2022-03-16,Pay TV,Airtel,Downtime,12.70064517536555,South Kimberlyshire,Return those data two attorney minute.
7562,2023-07-18,Pay TV,Glo,Network,2.134566852010644,Lake Robert,Kind change whom end.
7165,2023-05-25,Pay TV,Airtel,Service,14.18720246918312,Shawburgh,Decision stay hard party though grow.
3390,2021-11-06,Telecom,MTN,Network,5.260205011354831,Garzatown,Test skill image TV four once.
2375,2022-08-20,Pay TV,Airtel,Network,2.8423721452883406,East Robin,When alone man east place always different.
1635,2021-10-07,Telecom,Etisalat,Service,18.39753426714926,Jamesberg,Every road production side.
7656,2022-07-18,Pay TV,MTN,Network,1.0620504326220686,Cookfort,Each law attack decision.
1670,2021-10-21,Pay TV,Etisalat,Downtime,8.645963175151111,Lake Timothy,Help between should heart popular wear.
5902,2023-07-11,Telecom,Airtel,Downtime,23.89318433928419,Wrightberg,Responsibility activity per fish.
6620,2022-01-24,Pay TV,Etisalat,Downtime,10.167175969772282,Adamhaven,Position talk wear produce only avoid alone.
106,2022-03-29,Pay TV,Etisalat,Downtime,4.705090946974433,West Vickie,Glass free indeed.
3178,2021-12-28,Pay TV,MTN,Service,14.032780692163769,Longshire,Mind focus organization quality.
441,2021-12-25,Pay TV,Glo,Service,14.968036276504263,Lake Jennifer,Grow east base rest actually.
5861,2022-04-28,Telecom,Etisalat,Network,7.230048330737367,Hessside,Grow seem finish hospital than.
7430,2022-11-13,Telecom,MTN,Network,19.577091932507237,East Thomas,Amount since draw organization provide town.
7106,2022-05-30,Pay TV,MTN,Downtime,5.845133632536486,New Connorfort,Order build summer.
5913,2023-01-23,Telecom,Etisalat,Network,20.47280041525282,Stantonmouth,Guess too art fear pressure.
5150,2023-04-19,Pay TV,Glo,Network,22.72663587238869,Hillhaven,News fear blue cell over friend hard.
3799,2023-05-25,Telecom,MTN,Service,12.223553250684116,Randallmouth,Defense left exist trial participant natural feel everyone.
6697,2023-03-03,Pay TV,Etisalat,Service,2.1157947462697257,New Melanie,Various window society war claim word.
5256,2023-02-09,Telecom,Glo,Service,5.386226829595972,Mooremouth,Commercial travel production become onto.
1733,2021-12-22,Pay TV,Glo,Downtime,7.446628323067498,Kevinport,Fund middle deep energy ball.
6455,2023-08-24,Telecom,MTN,Network,11.39912880774872,South Ericaville,Order research party space soldier quite all similar.
3364,2023-02-26,Pay TV,MTN,Network,18.569208889017478,West Shannonside,Picture bank market century.
9147,2022-02-16,Pay TV,MTN,Network,16.136941792606166,Aliciabury,What week blue yourself.
8183,2023-08-19,Telecom,Glo,Downtime,22.600263907036684,South Edward,Magazine year run capital.
8690,2022-10-18,Pay TV,Etisalat,Service,19.37693497229574,Lake Virginialand,Along place home.
85,2023-09-17,Pay TV,Glo,Network,13.661287484409037,Gregorymouth,Traditional throughout inside through.
7974,2022-04-23,Pay TV,Glo,Downtime,9.41623118335611,Amymouth,Bank discussion occur popular detail.
2543,2022-07-13,Telecom,MTN,Network,14.101339860014864,North Kristenside,Certainly matter sing grow civil small.
4464,2023-08-03,Telecom,Etisalat,Downtime,20.571045499551676,Tinaside,Strategy happen worry.
9321,2022-12-03,Pay TV,Airtel,Service,3.314542264150325,New Shaneside,Indeed its organization may.
8801,2022-08-10,Pay TV,Airtel,Network,10.353444680953887,South Carl,Tough hospital east garden listen pressure.
1488,2021-10-21,Telecom,Airtel,Downtime,13.70198784506592,North Joshua,Dog pressure eight parent.
5940,2021-09-30,Telecom,Airtel,Downtime,7.501875759990556,New Betty,Suddenly get close team.
6524,2023-03-25,Telecom,MTN,Downtime,19.032018532327157,West Danielstad,Realize pretty follow matter may research lay.
4768,2023-07-09,Telecom,MTN,Network,22.820601359111205,New Jessicaview,Concern claim majority trip.
882,2022-09-03,Telecom,MTN,Service,4.437473539797721,Roberthaven,Tax eight and song discuss TV.
6284,2023-02-09,Pay TV,MTN,Network,0.7277873163744603,Port Kendrastad,Author area home recently study outside.
2854,2022-02-23,Telecom,Glo,Service,9.095449948675114,West Joshua,Although family stay.
2548,2021-10-10,Telecom,Etisalat,Network,2.1829708772432963,Dannyport,Thought forward close forget.
5480,2022-07-17,Telecom,MTN,Downtime,1.5427082840106405,West Diamond,Oil glass pass white wide hope change condition.
1429,2021-10-30,Pay TV,Etisalat,Network,14.4706385203539,Andreabury,Never growth time physical need after.
1492,2023-06-13,Pay TV,Glo,Service,9.667774214621014,East Debrahaven,Clearly long say include young.
809,2021-09-29,Pay TV,Airtel,Network,13.643619387896328,East Kurtfort,Own say compare owner business.
9421,2021-10-17,Telecom,Airtel,Network,10.629195396735131,Robinsonchester,Discuss traditional author conference among adult hotel.
614,2022-07-08,Telecom,Airtel,Downtime,5.636334315970983,Jacksonfurt,Lot language nation art.
2978,2023-06-29,Telecom,MTN,Network,4.459608727033494,Rodrigueztown,Decision professional relate front billion week sort.
2667,2023-02-05,Telecom,Airtel,Service,7.961101566253301,Allenmouth,Expert wide system painting standard major remain area.
4884,2022-12-02,Pay TV,Glo,Network,22.038918043400425,Robertborough,In crime including.
8261,2023-07-14,Telecom,Etisalat,Network,5.4637820063115194,Hurstborough,American development let though total those.
6257,2023-06-03,Pay TV,Airtel,Network,18.258495422064474,Jackchester,Me really money into.
9191,2022-05-18,Telecom,MTN,Downtime,8.082013902758893,Mccallside,Turn feeling care worry.
139,2023-01-06,Telecom,Etisalat,Service,7.311576612536959,Port Nicholasview,Recognize be decade democratic city outside lot.
9239,2021-12-08,Telecom,MTN,Network,18.227037670462522,Lake Jasonville,But back stand image realize.
4675,2022-11-21,Pay TV,Glo,Network,10.248094385110328,North Nicholas,Even fill nothing reveal many.
2256,2022-11-10,Pay TV,Airtel,Service,13.934500214238152,North Tiffanyburgh,Person stand none apply most management.
377,2021-12-20,Pay TV,MTN,Network,12.575891908864783,Sanchezstad,They bill whose discussion employee week.
512,2022-11-18,Pay TV,Glo,Downtime,5.82500903565136,South Gloria,Meeting statement Mr create.
3262,2023-09-21,Telecom,MTN,Service,20.319182689079085,Sheilafurt,Apply population sure smile on.
4340,2021-11-24,Pay TV,Etisalat,Downtime,3.2639298008559576,North Kimberly,Few far do involve.
5735,2022-06-22,Pay TV,Glo,Network,9.867212513755646,Kelleyborough,Safe production include present right.
6576,2022-02-02,Pay TV,Airtel,Downtime,2.9686229441173735,Davidburgh,Born like address term data town.
1653,2023-02-03,Telecom,Etisalat,Downtime,14.097249245125985,Lake Michaeltown,Knowledge card political him beat stand.
1894,2023-09-01,Telecom,Etisalat,Network,6.941186251731515,Carlosland,Nothing view trouble get.
3676,2022-08-25,Pay TV,Etisalat,Service,22.951023133971464,New Amy,Because article paper.
1571,2023-04-28,Telecom,Airtel,Service,18.936477192103176,North Kristina,Himself there career significant.
6226,2023-02-05,Pay TV,MTN,Service,23.563261050921067,South Briannaburgh,Author the push law sell successful camera.
5434,2021-12-31,Telecom,MTN,Service,23.241954367299705,New Russellberg,Call worry so day everybody catch.
8450,2022-01-27,Telecom,Glo,Service,4.469515843462999,Rodriguezmouth,Act tend mind election beyond near social.
6444,2022-09-29,Telecom,Airtel,Downtime,15.240175613757645,Waltermouth,Almost suffer become society.
1440,2021-11-27,Pay TV,Glo,Downtime,9.187310679465721,Nicoletown,Summer without feel.
3115,2022-03-02,Telecom,MTN,Downtime,23.420009015472566,South Vanessa,Father scene play anything.
1310,2022-12-07,Pay TV,Glo,Network,20.792291124186043,East Alan,Discuss certainly important fish.
6987,2022-11-26,Telecom,MTN,Network,7.1999562735083495,Melvinbury,Song current change agree best.
9716,2022-04-17,Telecom,MTN,Downtime,11.160720936809824,Kaylashire,Fly another play public.
80,2021-11-24,Telecom,Glo,Downtime,3.1444216404780914,West Jennaview,Administration cell phone fund physical take.
9794,2021-10-04,Telecom,Airtel,Network,4.046946164353247,Hannahside,System soon career camera.
8365,2022-07-12,Pay TV,Etisalat,Downtime,18.291272823450015,New Roberthaven,Class good detail center.
7921,2022-01-19,Telecom,Airtel,Service,15.479468676644828,Thomasfurt,Lawyer size government land organization political interest.
3444,2023-05-05,Telecom,MTN,Downtime,8.948135363574078,Lake Andrea,Remember least nation feel loss.
7650,2021-12-09,Telecom,Airtel,Downtime,3.9033657582762413,Christineshire,Move between product soon wear idea arrive.
6012,2023-06-09,Telecom,MTN,Network,12.172363910793019,Lake Brandon,Finish arrive work popular sound mouth.
9676,2022-08-28,Telecom,Glo,Downtime,10.446871595120575,Sheliaport,Near treatment old nice pay send use.
2173,2022-06-22,Pay TV,MTN,Network,12.565821367860522,Christinehaven,Media author paper long these change early response.
2069,2021-11-10,Telecom,MTN,Network,2.035716802058395,New Christopher,President argue read foot blue girl.
8338,2022-09-21,Telecom,Airtel,Service,16.197490926893902,Taylorport,Around quickly continue property world today next.
2040,2022-06-24,Telecom,Glo,Downtime,20.515709400429383,West Jade,Relationship include represent music.
3652,2023-06-18,Telecom,Airtel,Service,18.775131357637843,North Scott,Reach mind glass perhaps.
6262,2021-10-22,Pay TV,Etisalat,Network,9.803807048415518,South Marvinport,Feel product school bank wait.
8880,2022-07-09,Pay TV,Etisalat,Network,7.369756456282459,New Anthonystad,Experience information music page.
